	op_id	op_gender	post_id	q	is_qy	q_score	oov
55988	40564507	M	55988	Do you see with the eye behind the eye?	True	0.993456614555155	False
57633	40564507	M	57633	Do you see with the eye behind the eye?	True	0.993456614555155	False
55737	40564507	M	55737	Do you see with the eye behind the eye?	True	0.993456614555155	False
97159	30863532	M	97159	Is your name Arsenio?	True	0.993478875964319	False
58410	40564507	M	58410	Yes?	False	0.9934822562908595	False
53685	40564507	M	53685	Ready to witness Van Morrison (Official) singing live on the Agape stage and me (literally) dancing with joy?	False	0.9934851155164418	False
55258	40564507	M	55258	Have you cherished your time/experience at Agape International Spiritual Center?	False	0.9935015413152013	False
100605	75738195	M	100605	What does my belief that the jury verdict in the Casey Anthony trial was justified by the evidence (as opposed to the hyperbole, rhetoric and emotion) have to do with my wife and family?	False	0.9935158121135155	False
55798	40564507	M	55798	Can you list 3 things?	False	0.993519505576047	False
57006	40564507	M	57006	Will your song be happy or sad?	False	0.9935266207358895	False
10037	98249750	M	10037	Bin Laden, Gaddafi kid - how many Muslims does a black man have to kill in one weekend before the crackers climb down off his ass?	False	0.9935824150718153	False
70535	65335637	M	70535	A woman who made up a Muslim conspiracy to impose Sharia law in Irving Texas to become another false right wing prophet, which she clearly doesn't even understand, finds Donald offensive?	False	0.9936006880764453	False
100778	75738195	M	100778	Geraldo: Do you worry, with the american fighter bombers now, going to lead us to the french and the british and the others?	False	0.9936215237698296	False
175	11679984	M	175	Could we #break #temp #records?	False	0.99362829426596	False
53789	40564507	M	53789	Are you going to do the same?	True	0.9936439440015805	False
57120	40564507	M	57120	Do you practice stillness?	True	0.9936483488721239	False
72718	65335637	M	72718	How is it we can always find time for another tax cut for rich people or another overly political investigation when we can find time or money for veterans?	False	0.9936811610623739	False
54237	40564507	M	54237	Will you join?	False	0.9936865802066641	False
53801	40564507	M	53801	Sounds good?	False	0.9936987250864985	False
199	11679984	M	199	Ok, I hear you, where's the Sun?	False	0.9937068642878327	False
1212	11679984	M	1212	Heading over the Grapevine?	False	0.9937185309225446	False
5594	98249750	M	5594	Wheres Isis when u need 'em?	False	0.9937391450907188	False
54241	40564507	M	54241	In your opinion, how far can a smile go?	False	0.9937424163396253	False
96079	30863532	M	96079	Wayne Brady's worst comedy show involved Kenny G. Who's really surprised?	False	0.9937457671331905	False
100673	75738195	M	100673	Here's Geraldo & my q's to you: Is there any chance Baez can do for Casey what Cochran did for OJ?	False	0.9937692200247433	False
57159	40564507	M	57159	Are you a happy person?	True	0.9938016632774969	False
34	11679984	M	34	Fan of the Sun?	False	0.9938040704147822	False
56241	40564507	M	56241	Will you help?	False	0.9938201643637455	False
55169	40564507	M	55169	Will you keep moving forward today?	False	0.9938340849112982	False
57520	40564507	M	57520	Ever wondered how being grateful can help you?	False	0.9938459649234745	False
56337	40564507	M	56337	Not in LA?	False	0.9938696678861343	False
56848	40564507	M	56848	That heavenly feeling... Is it time?	False	0.9938710734905767	False
70480	65335637	M	70480	Interesting that my Fox News ban - for telling the truth about Bill O'Reilly (thereby injuring his incredibly fragile ego), seems to be gone the minute Montel Williams calls for a jail for a couple of black kids?	False	0.9938947048780659	False
81986	77108673	M	81986	What does your creative imagination see in my Greek coffee today?	False	0.9939165693386494	False
100687	75738195	M	100687	So why kill Casey?	False	0.9939241771933376	False
7214	98249750	M	7214	Doesn't Senator Marco Rubio realize if seas keep rising, less ground to stand in Florida?	True	0.9939298396402158	False
56882	40564507	M	56882	Is praying part of your life?	True	0.9939404126224082	False
54544	40564507	M	54544	What can you be grateful for in your life this morning?	False	0.993988281281387	False
56896	40564507	M	56896	Is it time to live your second childhood?	True	0.9940179397073136	False
54899	40564507	M	54899	Will you keep moving forward today?	False	0.9940566594597866	False
56634	40564507	M	56634	What will you choose?	False	0.9940605386827844	False
55160	40564507	M	55160	Will you charge ahead?	False	0.9940622210672908	False
59731	40564507	M	59731	Are you??	True	0.9940687358216445	False
132949	99348719	M	132949	What to watch for on #SuperTuesday?	False	0.9940791773681169	False
56616	40564507	M	56616	Will I see you today?	False	0.9940811712879278	False
82519	77108673	M	82519	How long will the triple digits last?	False	0.9941053531738885	False
515	11679984	M	515	Got a boat?	False	0.9941087754380445	False
57420	40564507	M	57420	?	False	0.994110256086268	False
41876	77274779	M	41876	Anyone awake?	False	0.9941737571882574	False
55431	40564507	M	55431	Can you name one person who that reminds you of?	False	0.9941764833460663	False
54442	40564507	M	54442	That was, truly, a unique evening at Agape International Spiritual Center... Do you agree?	False	0.9942005515741169	False
59404	40564507	M	59404	See you too Love Streamers Right??	False	0.99420339100329	False
96010	30863532	M	96010	Anyone willing to help?	False	0.9942132557629986	False
99253	75738195	M	99253	For instance, would South Carolina Officer Slager have shot Walter Scott in the back if Scott was white not black?	False	0.994221540696268	False
81813	77108673	M	81813	Do you like it?	True	0.9942234287916313	False
100352	75738195	M	100352	WHO WILL BE THE GOP MYSTERY GUEST TOMORROW?	False	0.9942461020872463	False
58455	40564507	M	58455	Can you tell me 1 thing you are looking forward to today that is different from other days?	False	0.994258787720252	False
54571	40564507	M	54571	Will you radiate the following?	False	0.9943024185710436	False
58613	40564507	M	58613	You don't live in LA?	False	0.9943026172966329	False
56718	40564507	M	56718	Do you know that the universe will correspond to the nature of your song?	True	0.9943043523886189	False
56684	40564507	M	56684	Will you create the right condition for your gifts to come forward?	False	0.9943501404876384	False
57883	40564507	M	57883	Can you see learning opportunities in everything you do?	False	0.9943534067599248	False
592	11679984	M	592	Are you ready for some beach weather?	True	0.9943575070772144	False
100156	75738195	M	100156	Is this Big Brother, or is it keeping us safer?	True	0.994367931690509	False
751	11679984	M	751	Looking for cooler wx?	False	0.9943936929598548	False
54498	40564507	M	54498	Ready to SPRING forward?	False	0.9944177923782359	False
55498	40564507	M	55498	Is it time to shake all the negativity in your life?	True	0.9944217364003058	False
57481	40564507	M	57481	It's high time we open our minds don't you think?	False	0.9944251116904493	False
94507	30863532	M	94507	But when it comes to college football?	False	0.9944329456039064	False
55764	40564507	M	55764	Are you grateful for the first breath you took as you woke up this morning?	True	0.9944410600305937	False
55695	40564507	M	55695	Will you join me at Agape International Spiritual Center tonight?	False	0.9944467521704519	False
59673	40564507	M	59673	Do you have a question you want to ask?	True	0.9944577064448287	False
55016	40564507	M	55016	Do you think the world deserves a little bit more love?	True	0.9944675568184718	False
54897	40564507	M	54897	Do you think the world deserves a little bit more love?	True	0.9944675568184718	False
53784	40564507	M	53784	Time to love the present moment?	False	0.994482518247961	False
57442	40564507	M	57442	Are you ready to test your joy?	True	0.9944840363641682	False
57826	40564507	M	57826	Is it time to stand tall?	True	0.9944997154110196	False
55509	40564507	M	55509	This Christmas day my SuperSoul Sunday session with Oprah Winfrey will be aired on OWN: Oprah Winfrey Network at 11am and 2pm  Are you ready to feel your joy?	False	0.994506652207906	False
89	11679984	M	89	Are you looking for the sun?	True	0.9945123654268428	False
133041	99348719	M	133041	Our question of the day: Has America's military response to ISIS been aggressive enough?	False	0.99451382759638	False
53773	40564507	M	53773	Will you make sure that you inspire others?	False	0.9945197607483963	False
55157	40564507	M	55157	Will you make sure that you inspire others?	False	0.9945197607483963	False
285	11679984	M	285	Looking to show off your new layers?	False	0.9945330589013903	False
99122	75738195	M	99122	Without regurgitating that whole thing, today I'm asking whether Trump's got staying power, or is he just the flavor of the month…The Dog Days of Donald?	False	0.9945684555833493	False
57069	40564507	M	57069	Where do you think you are living?	False	0.9945893862938542	False
100541	75738195	M	100541	SOLYNDRA, REGRET?	False	0.9946065876021596	False
56926	40564507	M	56926	Did you know what thinking properly could do for you?	True	0.994609532811855	False
55311	40564507	M	55311	Do you take this oath by Oath of Manifestation?	True	0.9946330345178735	False
70621	65335637	M	70621	Mr. President, when do us sick and disabled people matter to you?	False	0.9946412520266386	False
55224	40564507	M	55224	How can you help make the world a better place today?	False	0.9946517717762808	False
57336	40564507	M	57336	What are you thankful for this morning?	False	0.9946706668485852	False
53524	40564507	M	53524	Is it time to see the beauty, no matter the circumstance?	True	0.9946727098487989	False
57099	40564507	M	57099	Are you ready for a change of direction in your life?	True	0.9946819388024285	False
56598	40564507	M	56598	Have you experienced that?	False	0.994706868256078	False
54756	40564507	M	54756	Have you experienced that before?	False	0.994706868256078	False
100666	75738195	M	100666	So why kill Casey?	False	0.9947212212377555	False
59736	40564507	M	59736	Yes?	False	0.9947231726368234	False
56742	40564507	M	56742	What might you choose your next action to be?	False	0.9947358643924437	False
53481	40564507	M	53481	Will you remember how lucky you are today?	False	0.9947360021933552	False
20934	58282588	W	20934	Want to bring it to the White House?	False	0.9947382011667654	False
57299	40564507	M	57299	Will I see you today?	False	0.9947506654740108	False
99199	75738195	M	99199	What is next, separate water fountains and entrances to make the point?	False	0.9947543313842581	False
30165	78289277	M	30165	Join my friends tonight on her blog radio show and i think i might be included in the conversation for some strange reason....Hmmm????	False	0.9947612394565334	False
59715	40564507	M	59715	See you there right?	False	0.9947698240756052	False
54574	40564507	M	54574	What does it take to be a hero?	False	0.9947810409208818	False
54453	40564507	M	54453	Have you got love to give?	False	0.9947869764686281	False
100453	75738195	M	100453	Senator Marco Rubio (R-FL) is going to tell Geraldo Rivera if he agrees with Rick Santorum comments yesterday that Puerto Ricans must make english their official language to get statehood on the Geraldo Rivera Show at 11:40 AM on 77 WABC  Do you think Puerto Ricans should have to take english as their official language to get statehood?	False	0.9947884864267118	False
